an0,an1,an2,an3,an4,an5,an6,an7,an8,an9,an10,an11,an12,an13,an14,an15,an16,an17,an18,an19,an20,an21,an22,an23,an24,an25,an26,an27,an28,an29,an30,an31,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,class
0.6744662,-0.2068102,0.2594104,0.7582526,0.29839,0.5059214,0.3600466,0.129916,-0.2332668,-0.3453066,0.1204038,-0.565137,0.2492202,0.2207224,-0.4476672,0.1201954,0.0030514,0.0848564,-0.1188308,-0.181125,-0.4688762,0.3096914,-0.3861562,0.1950694,-0.255653,-0.1705368,-0.0986422,-0.015089,0.2607518,-0.1807384,-0.2704194,0.5774628,0.612485,-0.228952,0.293676,0.693313,0.245227,0.477037,0.287307,0.07722,-0.249738,-0.276785,0.138928,-0.44197,0.2233,0.194136,-0.455536,0.118451,-0.025242,0.017649,-0.123437,-0.123715,-0.441349,0.275996,-0.382739,0.178424,-0.328174,-0.129478,-0.165148,-0.001303,0.205122,-0.198006,-0.213795,0.551208,True
0.5000062,0.2299328,-0.2205256,0.4180186,0.187877,0.2334314,0.4454076,-0.209095,-0.1703608,-0.2449996,0.0530858,0.008194,0.4111052,0.4166954,-0.2961642,-0.0854346,-0.2143726,-0.1279306,-0.0776778,-0.309913,-0.2638332,0.0421434,0.0420078,-0.0164096,0.374985,-0.1999808,-0.2549562,-0.07248,-0.2032672,-0.4521804,-0.1971274,-0.1026572,0.438025,0.207791,-0.18626,0.353079,0.134714,0.204547,0.372668,-0.261791,-0.186832,-0.176478,0.07161,0.131361,0.385185,0.390109,-0.304033,-0.087179,-0.242666,-0.195138,-0.082284,-0.252503,-0.236306,0.008448,0.045425,-0.033055,0.302464,-0.158922,-0.321462,-0.058694,-0.258897,-0.469448,-0.140503,-0.128912,True
0.6072532,0.0065688,0.3668334,0.7089946,0.234363,0.4403484,0.5013576,0.112378,-0.1475338,-0.4510856,0.2275368,-0.620298,0.4502862,0.1761934,-0.2577622,-0.0783796,-0.0625056,0.1104284,0.2121622,-0.059331,-0.4775882,0.1687404,-0.3827862,-0.0051616,-0.188681,-0.2950178,-0.1187062,-0.039322,0.2416888,-0.1597274,-0.4401644,0.6084548,0.545272,-0.015573,0.401099,0.644055,0.1812,0.411464,0.428618,0.059682,-0.164005,-0.382564,0.246061,-0.497131,0.424366,0.149607,-0.265631,-0.080124,-0.090799,0.043221,0.207556,-0.001921,-0.450061,0.135045,-0.379369,-0.021807,-0.261202,-0.253959,-0.185212,-0.025536,0.186059,-0.176995,-0.38354,0.5822,True
0.3630732,-0.1236132,0.1382484,0.3638376,0.238904,0.4033714,0.3329986,-0.131522,-0.1816968,-0.0302036,0.1947538,-0.393618,0.2697882,0.4002284,-0.1163242,-0.3463696,-0.1793216,0.1197804,-0.3646038,0.015557,-0.2380842,0.2823994,-0.1329052,0.4320524,0.132468,-0.6633418,0.1707178,0.256671,-0.0199332,-0.3991004,0.0116416,-0.2200162,0.301092,-0.145755,0.172514,0.298898,0.185741,0.374487,0.260259,-0.184218,-0.198168,0.038318,0.213278,-0.270451,0.243868,0.373642,-0.124193,-0.348114,-0.207615,0.052573,-0.36921,0.072967,-0.210557,0.248704,-0.129488,0.415407,0.059947,-0.622283,0.104212,0.270457,-0.075563,-0.416368,0.068266,-0.246271,True
0.2860064,0.2542784,0.1158766,0.1556128,0.4401372,0.5774282,0.4022774,-0.1524296,0.1271594,-0.3794522,0.200273,-0.4134352,0.2710804,0.095308,-0.3093456,-0.3011794,-0.0058948,0.309194,0.0668884,-0.3748808,-0.3618352,-0.0710824,-0.1230636,0.0357858,0.3635338,-0.3652438,0.27922,0.3929068,0.0565842,-0.3266356,-0.4041222,-0.142138,0.310776,0.254849,0.134186,0.11567,0.453783,0.494451,0.410381,-0.191728,0.122089,-0.297609,0.222474,-0.26333,0.238094,0.031527,-0.263432,-0.309437,-0.044017,0.2589,0.084485,-0.264514,-0.349085,-0.064576,-0.218268,0.076899,0.341087,-0.29852,0.219233,0.387155,0.057225,-0.310343,-0.351103,-0.197433,True
0.5877154,-0.2295226,0.2753666,0.7332558,0.2315812,0.5600142,0.2792034,0.1165184,-0.2446676,-0.3586282,0.116727,-0.5920752,0.2562864,0.257917,-0.5014496,0.1267086,0.0128802,0.067943,-0.1410336,-0.2340818,-0.4540992,0.2694896,-0.2875346,0.1373108,-0.3057272,-0.1962018,-0.105161,0.0044488,0.2044812,-0.2142986,-0.2668142,0.606503,0.612485,-0.228952,0.293676,0.693313,0.245227,0.477037,0.287307,0.07722,-0.249738,-0.276785,0.138928,-0.44197,0.2233,0.194136,-0.455536,0.118451,-0.025242,0.017649,-0.123437,-0.123715,-0.441349,0.275996,-0.382739,0.178424,-0.328174,-0.129478,-0.165148,-0.001303,0.205122,-0.198006,-0.213795,0.551208,True
0.5205024,-0.0161436,0.3827896,0.6839978,0.1675542,0.4944412,0.4205144,0.0989804,-0.1589346,-0.4644072,0.22386,-0.6472362,0.4573524,0.213388,-0.3115446,-0.0718664,-0.0526768,0.093515,0.1899594,-0.1122878,-0.4628112,0.1285386,-0.2841646,-0.0629202,-0.2387552,-0.3206828,-0.125225,-0.0197842,0.1854182,-0.1932876,-0.4365592,0.637495,0.545272,-0.015573,0.401099,0.644055,0.1812,0.411464,0.428618,0.059682,-0.164005,-0.382564,0.246061,-0.497131,0.424366,0.149607,-0.265631,-0.080124,-0.090799,0.043221,0.207556,-0.001921,-0.450061,0.135045,-0.379369,-0.021807,-0.261202,-0.253959,-0.185212,-0.025536,0.186059,-0.176995,-0.38354,0.5822,True
0.4260468,0.3349192,-0.1948468,-0.0968428,-0.3597374,-0.4577304,0.1399666,0.1479734,-0.8913782,-1.007229,-0.3181674,0.4953906,0.0831552,0.2560738,-0.5988148,-0.4769064,0.8724806,0.3075306,0.1394728,-0.0505368,0.1125228,0.1009524,0.4263254,-0.5150998,0.4825024,-0.1680526,0.0971428,-0.0328052,-0.8056034,-0.366395,-0.4158224,-0.578606,0.390596,0.314399,-0.261215,-0.17923,-0.345795,-0.509164,0.039529,0.087113,-0.813842,-0.896536,-0.291719,0.625418,0.153097,0.167296,-0.587272,-0.506762,0.828856,0.256829,0.206353,-0.013071,0.164517,0.078222,0.419754,-0.484362,0.409493,-0.14422,0.001082,0.016111,-0.799567,-0.392164,-0.385347,-0.578942,True
0.4734758,0.2283112,-0.1198918,0.4354662,0.1207716,0.2559806,0.4731056,-0.2009306,-0.2643682,-0.287171,0.0451616,0.0013336,0.3152432,0.4788868,-0.3155758,-0.0573234,-0.1990414,-0.1444364,-0.1491642,-0.2899688,-0.2883002,0.0311784,0.0519964,-0.0637928,0.3754734,-0.1827546,-0.2254012,-0.1076102,-0.2649334,-0.443679,-0.1709784,-0.128576,0.438025,0.207791,-0.18626,0.353079,0.134714,0.204547,0.372668,-0.261791,-0.186832,-0.176478,0.07161,0.131361,0.385185,0.390109,-0.304033,-0.087179,-0.242666,-0.195138,-0.082284,-0.252503,-0.236306,0.008448,0.045425,-0.033055,0.302464,-0.158922,-0.321462,-0.058694,-0.258897,-0.469448,-0.140503,-0.128912,True
0.5807228,0.0049472,0.4674672,0.7264422,0.1672576,0.4628976,0.5290556,0.1205424,-0.2415412,-0.493257,0.2196126,-0.6271584,0.3544242,0.2383848,-0.2771738,-0.0502684,-0.0471744,0.0939226,0.1406758,-0.0393868,-0.5020552,0.1577754,-0.3727976,-0.0525448,-0.1881926,-0.2777916,-0.0891512,-0.0744522,0.1800226,-0.151226,-0.4140154,0.582536,0.545272,-0.015573,0.401099,0.644055,0.1812,0.411464,0.428618,0.059682,-0.164005,-0.382564,0.246061,-0.497131,0.424366,0.149607,-0.265631,-0.080124,-0.090799,0.043221,0.207556,-0.001921,-0.450061,0.135045,-0.379369,-0.021807,-0.261202,-0.253959,-0.185212,-0.025536,0.186059,-0.176995,-0.38354,0.5822,True
0.6598296,-0.2111786,0.2911228,0.7700442,0.263422,0.4772826,0.3930906,0.102264,-0.2585254,-0.2579092,0.1427868,-0.4678276,0.224557,0.2555638,-0.4996584,0.169482,0.1549288,0.0311962,-0.0830106,-0.1465984,-0.4591052,0.3548604,-0.4028876,0.2322544,-0.3588644,-0.0216864,-0.156531,-0.0243868,0.2739878,-0.1868656,-0.128881,0.571304,0.612485,-0.228952,0.293676,0.693313,0.245227,0.477037,0.287307,0.07722,-0.249738,-0.276785,0.138928,-0.44197,0.2233,0.194136,-0.455536,0.118451,-0.025242,0.017649,-0.123437,-0.123715,-0.441349,0.275996,-0.382739,0.178424,-0.328174,-0.129478,-0.165148,-0.001303,0.205122,-0.198006,-0.213795,0.551208,True
0.5926166,0.0022004,0.3985458,0.7207862,0.199395,0.4117096,0.5344016,0.084726,-0.1727924,-0.3636882,0.2499198,-0.5229886,0.425623,0.2110348,-0.3097534,-0.029093,0.0893718,0.0567682,0.2479824,-0.0248044,-0.4678172,0.2139094,-0.3995176,0.0320234,-0.2918924,-0.1461674,-0.176595,-0.0486198,0.2549248,-0.1658546,-0.298626,0.602296,0.545272,-0.015573,0.401099,0.644055,0.1812,0.411464,0.428618,0.059682,-0.164005,-0.382564,0.246061,-0.497131,0.424366,0.149607,-0.265631,-0.080124,-0.090799,0.043221,0.207556,-0.001921,-0.450061,0.135045,-0.379369,-0.021807,-0.261202,-0.253959,-0.185212,-0.025536,0.186059,-0.176995,-0.38354,0.5822,True
0.3881218,0.022497,-0.3905752,-0.0334324,0.3249486,0.0783472,0.4992056,0.2238036,-0.349255,0.8101176,0.6691896,0.4581606,-0.0387046,0.5432674,0.1717982,-0.185744,0.1264334,0.0415856,0.2488284,-0.159843,0.2940772,1.106864,0.102787,0.38572,0.130865,0.3783592,-0.118272,-0.3847594,-0.3504762,-0.6598646,0.431186,-0.4194808,0.34946,0.000501,-0.342433,0.053366,0.356819,0.128819,0.510374,0.164727,-0.288139,0.774055,0.536975,0.595761,-0.068146,0.427659,0.1902,-0.1498,0.118758,0.045725,0.215241,-0.169256,0.310818,1.03009,0.05723,0.403774,0.061899,0.413197,-0.166078,-0.383702,-0.409052,-0.642444,0.317542,-0.502933,True
-0.0143542,0.219053,-0.1689902,0.3840526,0.2989956,0.4627932,0.1130436,0.1602316,-0.077134,-0.3972924,0.5128446,-0.0381084,-0.1452206,0.1681964,0.0594392,-0.371308,-0.1490556,-0.6919034,-0.3937676,-0.247783,0.0021992,0.554358,-0.109917,0.065204,0.054685,-0.4444478,-0.261794,-0.3063154,-0.1695992,-0.2069266,0.343064,0.2397712,-0.053016,0.197057,-0.120848,0.470851,0.330866,0.513265,0.124212,0.101155,-0.016018,-0.433355,0.38063,0.099492,-0.174662,0.052588,0.077841,-0.335364,-0.156731,-0.687764,-0.427355,-0.257196,0.01894,0.477584,-0.155474,0.083258,-0.014281,-0.40961,-0.3096,-0.305258,-0.228175,-0.189506,0.22942,0.156319,True
0.3768798,-0.262859,-0.5754282,-0.0023834,-0.0542454,-0.2382488,0.1825466,0.0631246,-0.457425,-0.1211944,-0.2790724,0.3318726,0.2474844,0.6039024,0.0106922,-0.42938,0.0718704,-0.1921194,-0.0199676,-0.404482,0.1936722,0.445179,0.455653,-0.262787,0.373216,-0.6295828,-0.360034,-0.0941704,-0.2482572,-0.2210266,0.386139,-0.2856598,0.338218,-0.284855,-0.527286,0.084415,-0.022375,-0.187777,0.193715,0.004048,-0.396309,-0.157257,-0.411287,0.469473,0.218043,0.488294,0.029094,-0.393436,0.064195,-0.18798,-0.053555,-0.413895,0.210413,0.368405,0.410096,-0.244733,0.30425,-0.594745,-0.40784,-0.093113,-0.306833,-0.203606,0.272495,-0.369112,True
0.5936848,0.403041,-0.5897292,0.1415216,-0.1236794,-0.0971308,0.2729216,0.2322116,-0.560257,0.1641966,0.3934226,0.1877466,0.2809254,0.4952334,-0.2472668,-0.474475,-0.3997776,-0.0451724,0.2768924,-0.240716,0.0987342,-0.095794,0.065682,0.067182,0.480679,-0.0247028,0.00224,0.1790926,-0.0694042,-0.3131916,0.185358,-0.0797318,0.555023,0.381045,-0.541587,0.22832,-0.091809,-0.046659,0.28409,0.173135,-0.499141,0.128134,0.261208,0.325347,0.251484,0.379625,-0.228865,-0.438531,-0.407453,-0.041033,0.243305,-0.250129,0.115475,-0.172568,0.020125,0.085236,0.411713,0.010135,-0.045566,0.18015,-0.12798,-0.295771,0.071714,-0.163184,True
0.6511468,-0.206956,0.2455338,0.6065146,0.2133566,0.4265652,0.2761386,0.1362966,-0.310854,-0.2407224,0.2711426,-0.5795704,0.2527414,0.3097444,-0.4739378,0.082507,-0.0175666,0.0135096,-0.0898496,-0.114302,-0.4580898,0.35277,-0.337182,0.16037,-0.259208,-0.1643158,-0.117342,-0.0023604,0.2636978,-0.2154266,-0.100151,0.6346602,0.612485,-0.228952,0.293676,0.693313,0.245227,0.477037,0.287307,0.07722,-0.249738,-0.276785,0.138928,-0.44197,0.2233,0.194136,-0.455536,0.118451,-0.025242,0.017649,-0.123437,-0.123715,-0.441349,0.275996,-0.382739,0.178424,-0.328174,-0.129478,-0.165148,-0.001303,0.205122,-0.198006,-0.213795,0.551208,True
0.5839338,0.006423,0.3529568,0.5572566,0.1493296,0.3609922,0.4174496,0.1187586,-0.225121,-0.3465014,0.3782756,-0.6347314,0.4538074,0.2652154,-0.2840328,-0.116068,-0.0831236,0.0390816,0.2411434,0.007492,-0.4668018,0.211819,-0.333812,-0.039861,-0.192236,-0.2887968,-0.137406,-0.0265934,0.2446348,-0.1944156,-0.269896,0.6656522,0.545272,-0.015573,0.401099,0.644055,0.1812,0.411464,0.428618,0.059682,-0.164005,-0.382564,0.246061,-0.497131,0.424366,0.149607,-0.265631,-0.080124,-0.090799,0.043221,0.207556,-0.001921,-0.450061,0.135045,-0.379369,-0.021807,-0.261202,-0.253959,-0.185212,-0.025536,0.186059,-0.176995,-0.38354,0.5822,True
0.4422274,-0.3802066,-0.0876904,0.4547126,0.0910342,-0.1443014,-0.0589476,0.0601834,-0.1508648,-0.106641,-0.269772,-0.0458726,0.2840982,0.5354004,-0.1138534,-0.4006672,0.2791694,-0.0758064,-0.041066,-0.1375544,0.1685608,0.0217198,0.4349288,-0.3507492,0.4182648,-0.5773578,-0.2534418,0.0540618,-0.254171,-0.0868558,0.1611802,-0.1848902,0.445087,-0.455729,-0.07414,0.417918,0.02018,-0.139086,-0.065901,0.005212,-0.176175,-0.083362,-0.341624,0.099189,0.237954,0.38984,-0.158189,-0.366998,0.129894,-0.164709,-0.080383,-0.056291,0.237425,-0.020246,0.42809,-0.322462,0.500055,-0.592543,-0.349508,0.030626,-0.287923,-0.111248,0.21575,-0.221539,True
0.3079164,0.3303714,0.1206356,0.1524646,0.5246372,0.4892356,0.4173344,-0.1367566,0.1473992,-0.320888,0.294326,-0.4083916,0.2842382,0.1770874,-0.2190964,-0.3431062,0.1052584,0.3478026,0.123802,-0.3457774,-0.4179492,-0.0226102,-0.2114292,0.0486118,0.2592968,-0.2833348,0.3152992,0.4105908,0.090977,-0.2859508,-0.4056728,-0.1607842,0.310776,0.254849,0.134186,0.11567,0.453783,0.494451,0.410381,-0.191728,0.122089,-0.297609,0.222474,-0.26333,0.238094,0.031527,-0.263432,-0.309437,-0.044017,0.2589,0.084485,-0.264514,-0.349085,-0.064576,-0.218268,0.076899,0.341087,-0.29852,0.219233,0.387155,0.057225,-0.310343,-0.351103,-0.197433,True
0.3277244,0.2304964,-0.3402784,0.5281046,0.3736352,0.2442096,0.4481434,-0.0750786,-0.1405498,-0.215883,0.200478,-0.1372236,0.3872852,0.7375144,-0.0172344,-0.0519692,-0.3532336,0.1352446,-0.034594,-0.3310034,-0.3026202,0.4720878,0.0051028,0.1423508,0.2740298,-0.1104508,-0.2148678,-0.0277552,-0.01242,-0.0445268,-0.2312068,-0.0006182,0.330584,0.154974,-0.326728,0.49131,0.302781,0.249425,0.44119,-0.13005,-0.16586,-0.192604,0.128626,0.007838,0.341141,0.591954,-0.06157,-0.0183,-0.502509,0.046342,-0.073911,-0.24974,-0.233756,0.430122,-0.001736,0.170638,0.35582,-0.125636,-0.310934,-0.051191,-0.046172,-0.068919,-0.176637,-0.037267,True
0.3752404,-0.0178266,0.1185706,0.4516186,-0.0799838,0.1649316,0.4347214,0.2937784,-0.2990088,0.362093,0.307122,0.2384684,0.4143472,0.4135924,0.5577896,0.0352248,-0.1783676,0.0241586,0.177676,-0.2933024,-0.1617832,0.2855898,0.3814188,-0.2453312,-0.2312352,-0.1932068,-0.0563958,-0.2792692,-0.063758,-0.5927178,0.2147952,0.3962008,0.3781,-0.093349,0.132121,0.414824,-0.150838,0.170147,0.427768,0.238807,-0.324319,0.385372,0.23527,0.38353,0.368203,0.268032,0.513454,0.068894,-0.327643,-0.064744,0.138359,-0.212039,-0.092919,0.243624,0.37458,-0.217044,-0.149445,-0.208392,-0.152462,-0.302705,-0.09751,-0.61711,0.269365,0.359552,True
0.3353584,-0.2093326,-0.5408364,0.1212096,0.0484792,-0.1929924,0.2006684,0.0590194,-0.3709988,-0.180536,-0.339435,0.3244114,0.2641872,0.6338544,0.0734296,-0.4271052,0.2134704,-0.0990774,-0.014238,-0.4951584,0.1415488,0.4103708,0.4169348,-0.2730202,0.2224598,-0.5795598,-0.3117738,-0.0696772,-0.273081,-0.1792138,0.2179252,-0.3324632,0.338218,-0.284855,-0.527286,0.084415,-0.022375,-0.187777,0.193715,0.004048,-0.396309,-0.157257,-0.411287,0.469473,0.218043,0.488294,0.029094,-0.393436,0.064195,-0.18798,-0.053555,-0.413895,0.210413,0.368405,0.410096,-0.244733,0.30425,-0.594745,-0.40784,-0.093113,-0.306833,-0.203606,0.272495,-0.369112,True
0.6096254,-0.1534296,0.2801256,0.7301076,0.3160812,0.4718216,0.2942604,0.1321914,-0.2244278,-0.300064,0.21078,-0.5870316,0.2694442,0.3396964,-0.4112004,0.0847818,0.1240334,0.1065516,-0.08412,-0.2049784,-0.5102132,0.3179618,-0.3759002,0.1501368,-0.4099642,-0.1142928,-0.0690818,0.0221328,0.238874,-0.1736138,-0.2683648,0.5878568,0.612485,-0.228952,0.293676,0.693313,0.245227,0.477037,0.287307,0.07722,-0.249738,-0.276785,0.138928,-0.44197,0.2233,0.194136,-0.455536,0.118451,-0.025242,0.017649,-0.123437,-0.123715,-0.441349,0.275996,-0.382739,0.178424,-0.328174,-0.129478,-0.165148,-0.001303,0.205122,-0.198006,-0.213795,0.551208,True
0.5424124,0.0599494,0.3875486,0.6808496,0.2520542,0.4062486,0.4355714,0.1146534,-0.1386948,-0.405843,0.317913,-0.6421926,0.4705102,0.2951674,-0.2212954,-0.1137932,0.0584764,0.1321236,0.246873,-0.0831844,-0.5189252,0.1770108,-0.3725302,-0.0500942,-0.3429922,-0.2387738,-0.0891458,-0.0021002,0.219811,-0.1526028,-0.4381098,0.6188488,0.545272,-0.015573,0.401099,0.644055,0.1812,0.411464,0.428618,0.059682,-0.164005,-0.382564,0.246061,-0.497131,0.424366,0.149607,-0.265631,-0.080124,-0.090799,0.043221,0.207556,-0.001921,-0.450061,0.135045,-0.379369,-0.021807,-0.261202,-0.253959,-0.185212,-0.025536,0.186059,-0.176995,-0.38354,0.5822,True
0.1889562,-0.9036406,0.5567872,-0.1665674,0.1692316,-0.1628692,-0.1506938,-0.0129018,-0.0174184,0.0921718,0.2496036,-0.79973,0.1454672,0.018114,0.2496244,-0.4423476,-0.1363458,-0.0437598,-0.6038842,0.0967928,0.3979872,0.2610428,-0.2400152,0.233226,0.8574436,-0.5321098,0.6155164,-0.016438,0.1042416,-0.5328176,-0.0721482,-0.1871068,0.166847,-0.977878,0.561741,-0.20718,0.091926,-0.228861,-0.161614,-0.026676,-0.026673,0.138678,0.172947,-0.659183,0.05908,-0.011664,0.293765,-0.473566,-0.204293,-0.115744,-0.615074,0.142251,0.428677,0.170229,-0.199559,0.207312,0.884052,-0.535335,0.525656,0.000796,0.068412,-0.532066,-0.034885,-0.206175,True
0.3328852,0.3290864,0.1292322,0.1562826,0.5310886,0.5604428,0.4213012,-0.1779538,0.1313436,-0.3441152,0.2991306,-0.403877,0.3244812,0.061305,-0.3075726,-0.2782186,0.0239302,0.3308842,0.0956748,-0.3099722,-0.3797748,0.0262378,-0.2587242,0.102813,0.3144786,-0.2952948,0.3090934,0.369921,0.0930546,-0.3110946,-0.3883662,-0.1783648,0.310776,0.254849,0.134186,0.11567,0.453783,0.494451,0.410381,-0.191728,0.122089,-0.297609,0.222474,-0.26333,0.238094,0.031527,-0.263432,-0.309437,-0.044017,0.2589,0.084485,-0.264514,-0.349085,-0.064576,-0.218268,0.076899,0.341087,-0.29852,0.219233,0.387155,0.057225,-0.310343,-0.351103,-0.197433,True
0.1663382,-0.6814246,0.7024202,-0.0899484,0.2480456,-0.1224862,0.2505112,-0.2150418,-0.0554834,-0.1562202,0.3405506,-1.046779,0.0063392,-0.065245,-0.0264196,-0.3569296,0.0536282,0.1309902,-0.2183172,-0.1644772,-0.2288768,-0.0545282,-0.3777362,0.205068,0.4688956,-0.4695098,0.2821884,-0.05027,0.2464476,-0.3678776,-0.1427302,-0.0268138,0.144229,-0.755662,0.707374,-0.130561,0.17074,-0.188478,0.239591,-0.228816,-0.064738,-0.109714,0.263894,-0.906232,-0.080048,-0.095023,0.017721,-0.388148,-0.014319,0.059006,-0.229507,-0.119019,-0.198187,-0.145342,-0.33728,0.179154,0.495504,-0.472735,0.192328,-0.033036,0.210618,-0.367126,-0.105467,-0.045882,True
0.2874232,-0.7989126,0.3727332,-0.3523214,0.0733836,-0.0016132,-0.2503438,-0.0283278,-0.0043024,-0.0506992,0.2542346,-0.691296,0.2833692,0.005072,0.3356294,-0.3607416,-0.0286368,0.1160852,-0.6162282,-0.0396242,0.4804242,0.5350618,0.0124938,0.228525,0.8256496,-0.5144358,0.8174604,0.040939,0.0505766,-0.3885066,0.0725848,0.0329162,0.265314,-0.87315,0.377687,-0.392934,-0.003922,-0.067605,-0.261264,-0.042102,-0.013557,-0.004193,0.177578,-0.550749,0.196982,-0.024706,0.37977,-0.39196,-0.096584,0.044101,-0.627418,0.005834,0.511114,0.444248,0.05295,0.202611,0.852258,-0.517661,0.7276,0.058173,0.014747,-0.387755,0.109848,0.013848,True
-0.0309068,0.2712944,-0.1258018,0.5114636,0.4081716,0.5792568,0.1351322,0.1149292,-0.0067634,-0.4798612,0.4572866,-0.041055,-0.0882748,0.082366,0.0337004,-0.3041456,-0.0887838,-0.6157798,-0.4161652,-0.3026542,-0.0117498,0.5683978,-0.1959302,0.109172,-0.0408894,-0.4063848,-0.2197396,-0.322492,-0.1923454,-0.1902576,0.1921568,0.1753872,-0.053016,0.197057,-0.120848,0.470851,0.330866,0.513265,0.124212,0.101155,-0.016018,-0.433355,0.38063,0.099492,-0.174662,0.052588,0.077841,-0.335364,-0.156731,-0.687764,-0.427355,-0.257196,0.01894,0.477584,-0.155474,0.083258,-0.014281,-0.40961,-0.3096,-0.305258,-0.228175,-0.189506,0.22942,0.156319,True
0.3603272,-0.2106176,-0.5322398,0.1250276,0.0549306,-0.1217852,0.2046352,0.0178222,-0.3870544,-0.2037632,-0.3346304,0.328926,0.3044302,0.518072,-0.0150466,-0.3622176,0.1321422,-0.1159958,-0.0423652,-0.4593532,0.1797232,0.4592188,0.3696398,-0.218819,0.2776416,-0.5915198,-0.3179796,-0.110347,-0.2710034,-0.2043576,0.2352318,-0.3500438,0.338218,-0.284855,-0.527286,0.084415,-0.022375,-0.187777,0.193715,0.004048,-0.396309,-0.157257,-0.411287,0.469473,0.218043,0.488294,0.029094,-0.393436,0.064195,-0.18798,-0.053555,-0.413895,0.210413,0.368405,0.410096,-0.244733,0.30425,-0.594745,-0.40784,-0.093113,-0.306833,-0.203606,0.272495,-0.369112,True
0.6345942,-0.1547146,0.2887222,0.7339256,0.3225326,0.5430288,0.2982272,0.0909942,-0.2404834,-0.3232912,0.2155846,-0.582517,0.3096872,0.223914,-0.4996766,0.1496694,0.0427052,0.0896332,-0.1122472,-0.1691732,-0.4720388,0.3668098,-0.4231952,0.204338,-0.3547824,-0.1262528,-0.0752876,-0.018537,0.2409516,-0.1987576,-0.2510582,0.5702762,0.612485,-0.228952,0.293676,0.693313,0.245227,0.477037,0.287307,0.07722,-0.249738,-0.276785,0.138928,-0.44197,0.2233,0.194136,-0.455536,0.118451,-0.025242,0.017649,-0.123437,-0.123715,-0.441349,0.275996,-0.382739,0.178424,-0.328174,-0.129478,-0.165148,-0.001303,0.205122,-0.198006,-0.213795,0.551208,True
0.4601342,0.2820284,-0.1912138,0.3936916,0.2120196,0.2705388,0.3835882,-0.2480168,-0.1775774,-0.2229842,0.1482666,-0.009186,0.4715722,0.419887,-0.3481736,-0.0559606,-0.1747188,-0.1231538,-0.0710942,-0.2979612,-0.2669958,0.0992618,0.0049688,-0.007141,0.2758556,-0.1556968,-0.2316016,-0.075928,-0.2230674,-0.4701996,-0.1777662,-0.1098438,0.438025,0.207791,-0.18626,0.353079,0.134714,0.204547,0.372668,-0.261791,-0.186832,-0.176478,0.07161,0.131361,0.385185,0.390109,-0.304033,-0.087179,-0.242666,-0.195138,-0.082284,-0.252503,-0.236306,0.008448,0.045425,-0.033055,0.302464,-0.158922,-0.321462,-0.058694,-0.258897,-0.469448,-0.140503,-0.128912,True
0.5673812,0.0586644,0.3961452,0.6846676,0.2585056,0.4774558,0.4395382,0.0734562,-0.1547504,-0.4290702,0.3227176,-0.637678,0.5107532,0.179385,-0.3097716,-0.0489056,-0.0228518,0.1152052,0.2187458,-0.0473792,-0.4807508,0.2258588,-0.4198252,0.004107,-0.2878104,-0.2507338,-0.0953516,-0.04277,0.2218886,-0.1777466,-0.4208032,0.6012682,0.545272,-0.015573,0.401099,0.644055,0.1812,0.411464,0.428618,0.059682,-0.164005,-0.382564,0.246061,-0.497131,0.424366,0.149607,-0.265631,-0.080124,-0.090799,0.043221,0.207556,-0.001921,-0.450061,0.135045,-0.379369,-0.021807,-0.261202,-0.253959,-0.185212,-0.025536,0.186059,-0.176995,-0.38354,0.5822,True
0.1384146,-0.9049184,0.5375092,-0.1672098,0.2019858,-0.1629376,-0.1597518,0.018692,-0.0163254,0.136711,0.233319,-0.788061,0.1087424,0.0221426,0.251232,-0.4691042,-0.1514182,-0.0682994,-0.5602412,0.0688718,0.4032404,0.2125684,-0.2512424,0.2628084,0.8701122,-0.5244244,0.644465,-0.0079036,0.1071926,-0.5253732,-0.0966766,-0.1921208,0.166847,-0.977878,0.561741,-0.20718,0.091926,-0.228861,-0.161614,-0.026676,-0.026673,0.138678,0.172947,-0.659183,0.05908,-0.011664,0.293765,-0.473566,-0.204293,-0.115744,-0.615074,0.142251,0.428677,0.170229,-0.199559,0.207312,0.884052,-0.535335,0.525656,0.000796,0.068412,-0.532066,-0.034885,-0.206175,True
0.3074226,-0.1316474,0.2208082,0.1436552,0.5725438,0.6555674,0.2681572,0.065103,-0.2410554,-0.402371,0.100222,-0.793437,-0.2355536,-0.3015154,-0.214294,-0.6162662,0.0316608,-0.3014954,-0.2781352,-0.1212072,-0.3422126,0.6142894,-0.6718494,0.4789894,0.0757802,-0.1624484,-0.017048,0.2524774,-0.0613444,-0.6438572,0.0266544,-0.2408418,0.335855,-0.204607,0.24504,0.103685,0.462484,0.589644,0.266295,0.019735,-0.251403,-0.400404,0.03985,-0.664559,-0.285216,-0.335322,-0.171761,-0.620728,-0.021214,-0.34894,-0.332968,-0.047828,-0.316776,0.57195,-0.620166,0.423493,0.08972,-0.173359,-0.135857,0.261177,-0.100125,-0.65055,0.088446,-0.254896,True
